CommitID,FileName,FileComplexity,FileTokenCount,FileMethodNum,CommitComplexity,CommitTokenCount,CommitMethodNum,LastFileComplexity,LastFileTokenCount,LastFileMethodNum,LastCommitComplexity,LastCommitTokenCount,LastCommitMethodNum
4ae38e437f6312d7b8bc74280c82577f93ed46e6,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/TaskAttemptImpl.java,119,6919,75,488,47012,270,119,6929,75,489,47000,271
,tez-dag/src/main/java/org/apache/tez/dag/app/rm/node/AMNodeImpl.java,38,2393,24,,,,38,2393,24,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/rm/TestContainerReuse.java,15,7467,13,,,,15,7469,13,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/rm/TestTaskScheduler.java,58,9669,5,,,,58,9681,5,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/rm/node/TestAMNodeMap.java,7,2080,7,,,,7,2080,7,,,
,tez-mapreduce/src/test/java/org/apache/tez/mapreduce/processor/MapUtils.java,10,1531,5,,,,10,1536,5,,,
,tez-mapreduce/src/test/java/org/apache/tez/mapreduce/processor/map/TestMapProcessor.java,6,1159,4,,,,6,1166,4,,,
,tez-mapreduce/src/test/java/org/apache/tez/mapreduce/processor/reduce/TestReduceProcessor.java,6,1536,4,,,,6,1546,4,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/LogicalIOProcessorRuntimeTask.java,90,4162,29,,,,90,4180,29,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TaskSpec.java,25,871,11,,,,26,928,12,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezInputContextImpl.java,8,524,7,,,,8,529,7,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezOutputContextImpl.java,7,456,6,,,,7,461,6,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezProcessorContextImpl.java,9,564,8,,,,9,569,8,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezTaskContextImpl.java,23,914,17,,,,23,912,17,,,
,tez-runtime-internals/src/test/java/org/apache/tez/runtime/TestLogicalIOProcessorRuntimeTask.java,27,1221,27,,,,27,1230,27,,,
,tez-runtime-library/src/test/java/org/apache/tez/runtime/library/output/TestOnFileUnorderedKVOutput.java,7,1111,4,,,,7,1118,4,,,
,tez-tests/src/test/java/org/apache/tez/test/TestFaultTolerance.java,33,4435,24,,,,33,4273,24,,,
21106b443cfdf523f304535d186771280e9444fa,/,0,0,0,0,0,0,0,0,0,0,0,0
74078d3092292f7b27828491669850bfe68ce5f4,tez-api/src/main/java/org/apache/tez/client/TezClientUtils.java,69,4421,11,1969,120492,836,69,4397,11,1953,119167,828
,tez-api/src/main/java/org/apache/tez/common/impl/LogUtils.java,4,180,1,,,,0,0,0,,,
,tez-api/src/main/java/org/apache/tez/dag/api/DAG.java,91,3697,19,,,,91,3643,19,,,
,tez-api/src/main/java/org/apache/tez/dag/api/TezConfiguration.java,2,1110,2,,,,2,1088,2,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/DAGAppMaster.java,248,9014,96,,,,248,8990,96,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/Task.java,0,212,0,,,,0,221,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/TaskAttemptImpl.java,119,6929,75,,,,119,6919,75,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/TaskImpl.java,132,5921,49,,,,133,5972,50,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/VertexImpl.java,311,13608,106,,,,310,13628,106,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/rm/TaskScheduler.java,266,8061,87,,,,266,8054,87,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/rm/node/AMNodeImpl.java,38,2393,24,,,,38,2393,24,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/dag/impl/TestVertexImpl.java,114,15745,80,,,,113,15367,79,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/rm/TestContainerReuse.java,15,7469,13,,,,15,7467,13,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/rm/TestTaskScheduler.java,58,9824,5,,,,58,9669,5,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/rm/TestTaskSchedulerHelpers.java,47,1666,39,,,,47,1639,39,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/rm/node/TestAMNodeMap.java,7,2080,7,,,,7,2080,7,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/committer/MROutputCommitter.java,23,1001,8,,,,23,971,8,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/common/MRInputAMSplitGenerator.java,22,1327,2,,,,22,1297,2,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/input/MRInput.java,61,3175,29,,,,61,3145,29,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/output/MROutput.java,40,1957,14,,,,40,1927,14,,,
,tez-mapreduce/src/test/java/org/apache/tez/mapreduce/processor/MapUtils.java,10,1536,5,,,,10,1531,5,,,
,tez-mapreduce/src/test/java/org/apache/tez/mapreduce/processor/map/TestMapProcessor.java,6,1166,4,,,,6,1159,4,,,
,tez-mapreduce/src/test/java/org/apache/tez/mapreduce/processor/reduce/TestReduceProcessor.java,6,1546,4,,,,6,1536,4,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/LogicalIOProcessorRuntimeTask.java,90,4180,29,,,,90,4162,29,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TaskSpec.java,26,928,12,,,,25,871,11,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezCountersDelegate.java,6,236,4,,,,0,0,0,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezInputContextImpl.java,10,606,8,,,,8,524,7,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezOutputContextImpl.java,9,538,7,,,,7,456,6,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezProcessorContextImpl.java,9,569,8,,,,9,564,8,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezTaskContextImpl.java,23,912,17,,,,23,914,17,,,
,tez-runtime-internals/src/test/java/org/apache/tez/runtime/TestLogicalIOProcessorRuntimeTask.java,27,1230,27,,,,27,1221,27,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/input/ShuffledMergedInput.java,24,1099,9,,,,24,1077,9,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/input/ShuffledUnorderedKVInput.java,16,765,7,,,,16,739,7,,,
,tez-runtime-library/src/test/java/org/apache/tez/runtime/library/output/TestOnFileUnorderedKVOutput.java,7,1118,4,,,,7,1111,4,,,
,tez-tests/src/test/java/org/apache/tez/test/TestFaultTolerance.java,33,4273,24,,,,33,4435,24,,,
6d29107ceef4f7972a4f134caaf8e93307b99fc7,tez-common/src/main/java/org/apache/tez/common/TezContainerLogAppender.java,7,210,5,362,15005,125,7,210,5,357,14839,123
,tez-common/src/main/java/org/apache/tez/common/TezUtils.java,32,1425,13,,,,25,1152,11,,,
,tez-dag/src/main/java/org/apache/hadoop/mapred/YarnTezDagChild.java,73,4271,10,,,,77,4463,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/DAGAppMaster.java,250,9099,97,,,,248,9014,96,,,
ae84f1d239dfb76ac91d1f97688ef205ac1fcf0b,/,0,0,0,0,0,0,0,0,0,0,0,0
2ff672075a5ab2a364e9d3b3ffcf6fa8400a3ca9,tez-dag/src/main/java/org/apache/tez/dag/app/DAGAppMaster.java,250,9120,97,634,43275,336,250,9099,97,634,42636,336
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/Edge.java,50,2089,23,,,,50,2052,23,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/OutputCommitterContextImpl.java,7,268,7,,,,7,217,7,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/TezRootInputInitializerContextImpl.java,9,381,9,,,,9,325,9,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/VertexManager.java,30,1512,22,,,,30,1456,22,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/dag/impl/TestDAGImpl.java,75,8682,33,,,,75,8628,33,,,
,tez-dag/src/test/java/org/apache/tez/dag/app/dag/impl/TestVertexImpl.java,114,15782,80,,,,114,15745,80,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/EventMetaData.java,15,487,9,,,,15,443,9,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TaskSpec.java,26,1011,12,,,,26,928,12,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezInputContextImpl.java,10,657,8,,,,10,606,8,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezOutputContextImpl.java,9,575,7,,,,9,538,7,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezProcessorContextImpl.java,9,599,8,,,,9,569,8,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/TezTaskContextImpl.java,23,989,17,,,,23,912,17,,,
,tez-runtime-library/src/test/java/org/apache/tez/runtime/library/output/TestOnFileUnorderedKVOutput.java,7,1123,4,,,,7,1118,4,,,
ee7f3850a7412600caadfa784411c0b1fcf92f82,tez-mapreduce-examples/src/main/java/org/apache/tez/mapreduce/examples/terasort/TeraSort.java,43,1819,24,43,1819,24,42,1787,24,42,1787,24
664046686339934e96ec40de78481d841811ed72,/,0,0,0,0,0,0,0,0,0,0,0,0
18290c8489df01f814087673ecdc6b140fbffc44,tez-dag/src/main/java/org/apache/tez/dag/app/rm/TaskScheduler.java,279,8442,89,337,18649,94,266,8061,87,324,17885,92
,tez-dag/src/test/java/org/apache/tez/dag/app/rm/TestTaskScheduler.java,58,10207,5,,,,58,9824,5,,,
5b464f27da273723e422607518c271cd3f040560,tez-api/src/main/java/org/apache/tez/client/TezSession.java,48,1793,11,2020,89545,859,48,1800,11,1508,70046,683
,tez-api/src/main/java/org/apache/tez/dag/api/TezConfiguration.java,2,1146,2,,,,2,1110,2,,,
,tez-api/src/main/java/org/apache/tez/dag/api/VertexManagerPluginContext.java,0,189,0,,,,0,183,0,,,
,tez-api/src/main/java/org/apache/tez/runtime/api/OutputCommitter.java,2,98,2,,,,0,74,0,,,
,tez-api/src/main/java/org/apache/tez/runtime/api/OutputCommitterContext.java,0,105,0,,,,0,69,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/api/client/VertexStatusBuilder.java,18,414,8,,,,17,406,8,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/DAGAppMaster.java,258,9403,100,,,,250,9120,97,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/RecoveryParser.java,80,3323,15,,,,0,0,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/DAG.java,0,358,0,,,,0,338,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/Task.java,0,247,0,,,,0,212,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/TaskAttempt.java,4,393,1,,,,4,373,1,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/Vertex.java,0,704,0,,,,0,669,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/VertexState.java,0,38,0,,,,0,36,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/event/DAGEventType.java,0,41,0,,,,0,40,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/event/TaskAttemptEventType.java,0,54,0,,,,0,52,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/event/TaskEventRecoverTask.java,3,104,3,,,,0,0,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/event/TaskEventType.java,0,39,0,,,,0,37,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/event/VertexEventRecoverVertex.java,2,89,2,,,,0,0,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/event/VertexEventRouteEvent.java,4,152,4,,,,2,106,2,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/event/VertexEventSourceVertexRecovered.java,4,175,4,,,,0,0,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/event/VertexEventType.java,0,63,0,,,,0,60,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/DAGImpl.java,228,9292,71,,,,194,8326,67,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/OutputCommitterContextImpl.java,8,294,8,,,,7,268,7,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/TaskAttemptImpl.java,129,7324,77,,,,119,6929,75,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/TaskImpl.java,166,7127,52,,,,132,5921,49,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/VertexImpl.java,443,17484,115,,,,311,13608,106,,,
,tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/VertexManager.java,33,1537,23,,,,30,1512,22,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/HistoryEventType.java,0,51,0,,,,0,45,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/ats/ATSService.java,14,513,6,,,,14,584,6,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/AMLaunchedEvent.java,14,705,14,,,,11,675,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/AMStartedEvent.java,13,633,13,,,,11,613,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/ContainerLaunchedEvent.java,14,691,14,,,,11,661,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/DAGCommitStartedEvent.java,12,320,12,,,,0,0,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/DAGFinishedEvent.java,23,987,18,,,,12,870,12,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/DAGInitializedEvent.java,13,375,13,,,,11,353,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/DAGStartedEvent.java,13,507,13,,,,11,485,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/DAGSubmittedEvent.java,19,973,17,,,,16,943,14,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/TaskAttemptFinishedEvent.java,21,927,16,,,,11,820,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/TaskAttemptStartedEvent.java,15,900,15,,,,11,858,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/TaskFinishedEvent.java,22,957,16,,,,11,779,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/TaskStartedEvent.java,14,679,14,,,,11,649,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/VertexCommitStartedEvent.java,12,322,12,,,,0,0,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/VertexDataMovementEventsGeneratedEvent.java,35,1260,15,,,,33,1233,13,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/VertexFinishedEvent.java,21,988,16,,,,11,881,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/VertexInitializedEvent.java,25,1200,17,,,,11,750,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/VertexParallelismUpdatedEvent.java,23,740,15,,,,0,0,0,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/events/VertexStartedEvent.java,14,660,14,,,,11,628,11,,,
,tez-dag/src/main/java/org/apache/tez/dag/history/recovery/RecoveryService.java,56,2029,8,,,,38,1402,6,,,
,tez-dag/src/main/java/org/apache/tez/dag/recovery/RecoveryParser.java,0,0,0,,,,27,1055,5,,,
,tez-dag/src/test/java/org/apache/tez/dag/api/client/TestVertexStatusBuilder.java,3,177,1,,,,2,125,1,,,
,tez-dag/src/test/java/org/apache/tez/dag/history/events/TestHistoryEventsProtoConversion.java,41,4321,21,,,,0,0,0,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/committer/MROutputCommitter.java,28,1166,10,,,,23,1001,8,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/EventMetaData.java,16,495,9,,,,15,487,9,,,
,tez-runtime-internals/src/main/java/org/apache/tez/runtime/api/impl/InputSpec.java,9,284,9,,,,8,269,8,,,
,tez-runtime-library/src/main/java/org/apache/tez/dag/library/vertexmanager/ShuffleVertexManager.java,72,2631,22,,,,72,2631,22,,,
,tez-tests/src/test/java/org/apache/tez/test/TestDAGRecovery.java,9,920,3,,,,0,0,0,,,
,tez-tests/src/test/java/org/apache/tez/test/dag/MultiAttemptDAG.java,17,1148,8,,,,0,0,0,,,
66b374e58258b3cddeaf1c73b5af695c23027b05,tez-dag/src/main/java/org/apache/tez/dag/app/rm/node/AMNodeImpl.java,38,2436,24,71,3441,36,38,2393,24,70,3383,36
,tez-dag/src/main/java/org/apache/tez/dag/app/rm/node/AMNodeMap.java,33,1005,12,,,,32,990,12,,,
36e74ea06ddb9831932281554fbdab8b290ced19,tez-dag/src/main/java/org/apache/tez/dag/app/rm/node/AMNodeImpl.java,38,2436,24,442,20069,186,38,2436,24,434,19600,184
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/broadcast/input/BroadcastShuffleManager.java,84,3607,32,,,,84,3607,32,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/InputAttemptIdentifier.java,19,387,9,,,,17,340,9,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/InputIdentifier.java,9,143,5,,,,9,143,5,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/Fetcher.java,73,3102,12,,,,72,3052,12,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/MapOutput.java,27,933,17,,,,27,933,17,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/MergeManager.java,83,4556,28,,,,83,4556,28,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/ShuffleInputEventHandler.java,11,620,6,,,,11,620,6,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/ShuffleScheduler.java,67,2853,28,,,,63,2664,27,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/task/local/output/TezLocalTaskOutputFiles.java,18,732,17,,,,18,732,17,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/DiskFetchedInput.java,12,517,7,,,,12,517,7,,,
,tez-runtime-library/src/test/java/org/apache/tez/runtime/library/common/TestInputIdentifiers.java,1,183,1,,,,0,0,0,,,
351a610589ef6f47bf00937c7f3289f4c4c1a204,tez-api/src/main/java/org/apache/tez/common/counters/TaskCounter.java,0,97,0,1206,59043,490,0,110,0,1211,58585,496
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/input/MRInput.java,56,2886,28,,,,61,3175,29,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/output/MROutput.java,35,1643,13,,,,40,1957,14,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/processor/MRTask.java,65,3148,28,,,,65,3175,28,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/processor/map/MapProcessor.java,44,1926,29,,,,46,1998,31,,,
,tez-mapreduce/src/main/java/org/apache/tez/mapreduce/processor/reduce/ReduceProcessor.java,29,1747,15,,,,31,1806,17,,,
,tez-mapreduce/src/test/java/org/apache/tez/mapreduce/processor/map/TestMapProcessor.java,6,1168,4,,,,6,1166,4,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/broadcast/input/BroadcastKVReader.java,16,903,7,,,,16,860,7,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/broadcast/input/BroadcastShuffleManager.java,85,3850,32,,,,84,3607,32,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/broadcast/output/FileBasedKVWriter.java,10,1014,7,,,,10,865,7,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/ValuesIterator.java,15,749,8,,,,15,749,8,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/localshuffle/LocalShuffle.java,6,704,3,,,,6,702,3,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/Fetcher.java,73,3104,12,,,,73,3102,12,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/InMemoryReader.java,16,682,8,,,,16,680,8,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/InMemoryWriter.java,8,558,4,,,,8,556,4,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/MergeManager.java,83,4722,28,,,,83,4556,28,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/Shuffle.java,24,1545,10,,,,24,1491,10,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/impl/ShuffleScheduler.java,68,2957,28,,,,67,2853,28,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/sort/impl/ExternalSorter.java,15,1438,8,,,,15,1362,8,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/sort/impl/IFile.java,75,2747,24,,,,70,2594,24,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/sort/impl/PipelinedSorter.java,132,5212,63,,,,132,5206,63,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/sort/impl/TezMerger.java,94,3922,44,,,,94,3868,44,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/sort/impl/dflt/DefaultSorter.java,123,5581,37,,,,121,5466,37,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/input/ShuffledMergedInput.java,24,1099,9,,,,24,1099,9,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/input/ShuffledUnorderedKVInput.java,16,813,7,,,,16,765,7,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/output/OnFileSortedOutput.java,9,859,7,,,,9,859,7,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/Fetcher.java,66,2552,18,,,,66,2550,18,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/FetcherCallback.java,0,81,0,,,,0,78,0,,,
,tez-runtime-library/src/test/java/org/apache/tez/runtime/library/common/sort/impl/TestIFile.java,13,1336,9,,,,13,1330,9,,,
0df108154743ff689e3ba4ff2671e6c809eeb660,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/broadcast/input/BroadcastShuffleInputEventHandler.java,16,1055,7,160,8455,67,16,1015,7,157,8073,64
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/readers/ShuffledUnorderedKVReader.java,16,922,7,,,,16,903,7,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/input/ShuffledUnorderedKVInput.java,21,1270,10,,,,16,813,7,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/ShuffleEventHandler.java,0,60,0,,,,0,0,0,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/impl/ShuffleManager.java,83,3630,32,,,,85,3850,32,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/impl/SimpleFetchedInputAllocator.java,23,967,10,,,,23,962,10,,,
,tez-runtime-library/src/test/java/org/apache/tez/runtime/library/shuffle/common/impl/TestSimpleFetchedInputAllocator.java,1,551,1,,,,1,530,1,,,
1b170a4ec0027cdb7dd5d5e28341187623df8658,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/input/ShuffledUnorderedKVInput.java,21,1289,10,140,6440,60,21,1270,10,138,6378,59
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/InputHost.java,20,488,11,,,,18,423,10,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/impl/ShuffleInputEventHandlerImpl.java,16,1027,7,,,,16,1055,7,,,
,tez-runtime-library/src/main/java/org/apache/tez/runtime/library/shuffle/common/impl/ShuffleManager.java,83,3636,32,,,,83,3630,32,,,
